,Result,Home_Elo,Away_Elo
772,L,1531.13598633,1583.92700195
773,D,1481.15258789,1629.77392578
774,W,1563.74121094,1573.04956055
775,L,1556.44641113,1884.12426758
776,W,1629.87597656,1541.27111816
777,W,1549.54797363,1771.86743164
778,D,1504.60961914,1629.19787598
779,W,1536.234375,1623.6027832
780,W,1760.69104004,1507.24328613
781,W,1523.53320312,1604.98925781
782,D,1592.82006836,1627.85449219
783,D,1564.00146484,1484.45703125
784,L,1627.75964355,1574.07958984
785,W,1888.00292969,1537.15612793
786,W,1545.92810059,1567.14648438
787,W,1616.91357422,1773.45361328
788,W,1557.3236084,1553.85803223
789,D,1755.55908203,1635.28125
790,L,1767.86242676,1610.33752441
791,W,1540.11938477,1572.97192383
792,L,1600.5526123,1492.77294922
793,L,1547.26062012,1557.40722656
794,L,1564.71838379,1894.09057617
795,L,1594.15917969,1596.6550293
796,L,1509.1229248,1564.7364502
797,L,1767.66125488,1755.34130859
798,D,1633.07043457,1543.41430664
799,W,1644.54992676,1643.7833252
800,W,1623.36206055,1653.89294434
801,W,1897.38366699,1629.06164551
802,L,1547.4230957,1565.61279297
803,D,1510.19873047,1754.83789062
804,L,1583.12683105,1547.4786377
805,D,1606.20922852,1500.85754395
806,D,1566.76062012,1758.1685791
807,D,1634.44030762,1561.4251709
808,W,1764.83410645,1537.90722656
809,D,1573.00183105,1584.60498047
810,D,1742.44799805,1559.71362305
811,D,1557.06604004,1565.00317383
812,W,1569.47741699,1566.27404785
813,W,1596.41162109,1625.36669922
814,D,1580.62438965,1562.83117676
815,W,1620.10900879,1509.69628906
816,W,1499.94689941,1532.85021973
817,L,1528.24841309,1618.42712402
818,W,1759.8034668,1750.45532227
819,L,1643.37023926,1890.99719238
820,L,1736.43322754,1555.65356445
821,L,1559.67028809,1618.00463867
822,L,1566.41564941,1624.3269043
823,W,1522.37670898,1638.22167969
824,W,1628.59545898,1576.08105469
825,D,1505.47839355,1603.77368164
826,L,1564.96057129,1768.44238281
827,W,1741.81640625,1510.42028809
828,D,1565.72839355,1518.07995605
829,W,1896.14575195,1578.49499512
830,W,1632.57861328,1722.92041016
831,L,1569.16638184,1520.99243164
832,W,1506.6739502,1532.05065918
833,D,1775.83813477,1551.49121094
834,L,1626.18371582,1898.49682617
835,D,1576.14379883,1633.96948242
836,W,1508.29431152,1557.56481934
837,W,1570.70703125,1743.94250488
838,W,1602.578125,1562.81591797
839,D,1628.54772949,1558.16381836
840,D,1549.34411621,1608.31994629
841,W,1512.49682617,1531.9901123
842,D,1545.82678223,1509.13842773
843,D,1519.6015625,1599.99584961
844,W,1577.17785645,1632.86462402
845,D,1540.66772461,1563.73547363
846,L,1691.31298828,1600.09020996
847,W,1609.10107422,1545.85742188
848,W,1709.84716797,1501.49731445
849,W,1895.4666748,1753.88562012
850,W,1746.49865723,1539.61669922
851,D,1498.05383301,1520.19604492
852,L,1525.07495117,1588.55371094
853,W,1536.85693359,1549.29321289
854,W,1902.8536377,1519.4119873
855,D,1564.78637695,1543.12109375
856,W,1511.84411621,1679.4654541
857,W,1599.40136719,1618.10144043
858,L,1608.37084961,1713.29077148
859,D,1621.48876953,1611.93786621
860,D,1526.98974609,1610.17199707
861,D,1660.87597656,1507.96130371
862,L,1508.1541748,1541.4185791
863,L,1536.18395996,1742.64978027
864,D,1512.03723145,1513.04626465
865,W,1587.12463379,1487.67004395
866,L,1526.18896484,1599.97802734
867,L,1595.77697754,1592.24450684
868,L,1697.99816895,1892.06567383
869,L,1595.57128906,1553.1809082
870,W,1898.37084961,1591.52172852
871,L,1483.27294922,1580.24890137
872,L,1513.38146973,1527.56335449
873,D,1747.05078125,1586.27709961
874,W,1601.74438477,1499.38342285
875,W,1568.5032959,1655.45581055
876,D,1514.67163086,1512.80163574
877,W,1613.36535645,1691.69299316
878,W,1550.18933105,1510.41186523
879,W,1609.59838867,1531.78295898
880,D,1579.40625,1502.45654297
881,W,1515.97607422,1618.08337402
882,L,1486.50622559,1728.58911133
883,L,1534.45495605,1595.55126953
884,W,1604.05053711,1566.81237793
885,L,1503.6619873,1484.22180176
886,L,1613.8651123,1891.34814453
887,D,1582.46520996,1465.5546875
888,W,1662.1763916,1485.13513184
889,D,1571.21228027,1552.74023438
890,W,1733.56066895,1612.47424316
891,L,1470.07470703,1608.1015625
892,D,1481.03503418,1577.94519043
893,D,1554.7512207,1525.45690918
894,W,1897.11169434,1493.79711914
895,W,1558.38867188,1481.53479004
896,L,1505.9744873,1526.76391602
897,L,1494.08679199,1666.27648926
898,D,1608.60253906,1569.20129395
899,W,1603.24230957,1575.88830566
900,W,1614.92907715,1558.81225586
901,L,1618.57324219,1612.41357422
902,D,1534.13293457,1470.66027832
903,D,1482.89990234,1618.26074219
904,D,1573.60693359,1748.42614746
905,W,1541.7644043,1493.36486816
906,D,1591.75512695,1910.57873535
907,D,1671.07116699,1569.76062012
908,L,1586.68334961,1503.7109375
909,D,1499.33581543,1488.67919922
910,L,1483.61877441,1609.14685059
911,L,1621.83996582,1577.02416992
912,D,1615.88244629,1530.94934082
913,W,1598.22277832,1624.46582031
914,L,1473.84375,1551.51049805
915,W,1490.4465332,1485.27819824
916,L,1745.00891113,1566.89404297
917,W,1549.2755127,1666.9387207
918,L,1573.89318848,1497.56848145
919,D,1523.50024414,1904.11120605
920,L,1478.77001953,1475.09875488
921,W,1585.58557129,1496.95471191
922,D,1587.72753906,1562.41564941
923,D,1530.89343262,1466.46508789
924,W,1565.66955566,1528.8215332
925,W,1730.91589355,1612.25073242
926,D,1613.29467773,1618.05944824
927,L,1560.00256348,1586.70031738
928,W,1470.76367188,1510.15930176
929,L,1605.43078613,1470.45690918
930,D,1535.76367188,1639.83837891
931,L,1595.2545166,1502.1697998
932,D,1612.24975586,1737.73571777
933,W,1906.56396484,1560.2175293
934,D,1571.60461426,1478.75317383
935,W,1619.35571289,1491.37268066
936,W,1599.28039551,1551.44824219
937,W,1522.88647461,1611.99853516
938,D,1616.77502441,1485.63842773
939,D,1490.3984375,1537.34753418
940,W,1559.01745605,1614.42797852
941,L,1482.61303711,1583.52648926
942,D,1735.55761719,1567.74475098
943,L,1490.35644531,1907.76403809
944,L,1488.03088379,1626.09875488
945,W,1599.08129883,1612.01489258
946,D,1484.62963867,1602.55383301
947,D,1638.2545166,1587.85681152
948,L,1570.89160156,1610.59057617
949,L,1513.89782715,1535.80371094
950,L,1537.38964844,1604.79638672
951,D,1590.60400391,1606.29980469
952,W,1482.3515625,1618.96435547
953,W,1540.13806152,1562.51794434
954,W,1631.77807617,1635.50732422
955,D,1505.2421875,1730.0123291
956,W,1593.19384766,1488.00671387
957,L,1589.71362305,1544.45935059
958,L,1547.54675293,1509.96105957
959,W,1910.11376953,1492.70141602
960,D,1573.29003906,1607.19018555
961,W,1529.78381348,1555.10913086
962,W,1612.40222168,1486.62756348
963,L,1472.94567871,1628.67346191
964,L,1638.61193848,1725.2935791
965,D,1608.61450195,1600.55603027
966,W,1537.23486328,1537.47631836
967,L,1633.93371582,1597.67028809
968,W,1482.61535645,1568.73913574
969,L,1490.40905762,1572.87902832
970,W,1607.60119629,1546.9486084
971,W,1565.43383789,1616.41442871
972,L,1483.53015137,1732.22607422
973,W,1602.10620117,1467.6854248
974,W,1912.40612793,1607.06433105
975,D,1520.27294922,1527.76257324
976,D,1547.41662598,1631.67944336
977,W,1607.77160645,1615.36120605
978,W,1556.01171875,1519.12854004
979,W,1528.90698242,1495.34277344
980,W,1579.99963379,1623.83239746
981,W,1604.42285156,1480.08935547
982,W,1735.66687012,1915.04760742
983,D,1539.18847656,1607.69519043
984,W,1615.87695312,1608.20092773
985,L,1489.32458496,1622.43615723
986,W,1476.01635742,1462.09643555
987,W,1903.91796875,1601.64160156
988,L,1573.64733887,1534.9251709
989,L,1483.28845215,1621.84448242
990,D,1607.1932373,1561.93127441
991,L,1548.45629883,1539.69055176
992,W,1601.28833008,1746.79650879
993,W,1608.49584961,1630.63977051
994,D,1513.2088623,1587.9552002
995,L,1459.85107422,1539.42236328
996,W,1622.28552246,1567.55761719
997,W,1739.58105469,1478.49450684
998,W,1556.34765625,1486.75195312
999,W,1567.83947754,1545.67687988
1000,W,1548.63830566,1614.97412109
1001,W,1631.47924805,1485.8848877
1002,W,1603.33276367,1517.15734863
1003,D,1451.29052734,1560.96533203
1004,D,1633.10876465,1607.75524902
1005,W,1590.47705078,1621.27453613
1006,L,1626.57165527,1920.84399414
1007,D,1608.67602539,1477.04052734
1008,W,1924.0189209,1610.38720703
1009,L,1489.11096191,1633.38134766
1010,D,1568.87341309,1640.46142578
1011,W,1490.32067871,1609.43505859
1012,W,1491.01220703,1573.27331543
1013,W,1936.02832031,1573.08459473
1014,W,1583.6307373,1752.23168945
1015,L,1616.60058594,1610.76391602
1016,W,1548.98168945,1612.92712402
1017,D,1645.43786621,1646.1394043
1018,D,1521.79870605,1462.47839355
1019,D,1564.40991211,1598.77526855
1020,L,1465.71069336,1937.75732422
1021,D,1624.49206543,1500.26525879
1022,D,1499.87561035,1557.38964844
1023,W,1639.91687012,1483.45727539
1024,W,1737.0871582,1518.56628418
1025,W,1647.75024414,1639.03503418
1026,W,1599.49047852,1569.41796875
1027,L,1604.51928711,1602.87231445
1028,D,1596.0201416,1591.46337891
1029,W,1501.64990234,1567.95373535
1030,D,1476.74658203,1616.30371094
1031,D,1560.05981445,1738.48974609
1032,W,1653.51147461,1602.04492188
1033,D,1609.12463379,1560.36132812
1034,L,1626.47009277,1639.82397461
1035,W,1652.26159668,1461.28625488
1036,W,1510.36010742,1496.54345703
1037,L,1479.12731934,1914.13842773
1038,L,1642.42480469,1587.69128418
1039,D,1589.97802734,1510.0802002
1040,D,1556.68347168,1503.4095459
1041,L,1450.69995117,1610.61938477
1042,W,1483.57348633,1470.01599121
1043,D,1552.94421387,1556.83947754
1044,D,1586.54223633,1635.24560547
1045,W,1724.34338379,1599.5526123
1046,W,1909.99975586,1652.32849121
1047,W,1607.2980957,1547.29309082
1048,L,1635.36584473,1728.23498535
1049,D,1649.68005371,1553.69848633
1050,L,1598.62524414,1438.36242676
1051,D,1506.39453125,1586.42199707
1052,L,1463.6315918,1586.24572754
1053,L,1541.86889648,1631.49084473
1054,L,1513.8125,1912.64819336
1055,W,1622.95678711,1551.52062988
1056,W,1595.66101074,1489.95788574
1057,W,1558.26306152,1612.72229004
1058,W,1585.61999512,1645.65124512
1059,D,1507.1965332,1628.0402832
1060,D,1557.72729492,1628.39440918
1061,D,1483.70556641,1585.47460938
1062,L,1735.2064209,1457.32202148
1063,W,1546.43725586,1451.51318359
1064,W,1592.55529785,1601.91333008
1065,D,1914.18896484,1574.56286621
1066,D,1596.42260742,1638.72473145
1067,W,1512.27172852,1534.63513184
1068,W,1552.93701172,1627.84460449
1069,D,1478.79724121,1509.16503906
1070,W,1527.20275879,1713.73120117
1071,D,1584.0390625,1596.17407227
1072,L,1445.01342773,1558.27709961
1073,W,1633.93603516,1565.11621094
1074,D,1582.65283203,1485.14099121
1075,W,1638.97314453,1906.09899902
1076,W,1594.83569336,1519.70397949
1077,W,1626.07177734,1597.33508301
1078,D,1615.66540527,1599.63305664
1079,W,1538.75390625,1879.62438965
1080,W,1478.16552734,1613.77319336
1081,W,1702.18017578,1564.89648438
1082,L,1489.17333984,1638.98413086
1083,L,1601.52526855,1438.39404297
1084,W,1560.0682373,1586.66992188
1085,L,1578.62060547,1599.97277832
1086,W,1553.33117676,1509.79675293
1087,W,1865.04699707,1582.92468262
1088,L,1597.28845215,1636.73706055
1089,D,1514.56689453,1665.44787598
1090,L,1579.34912109,1705.8326416
1091,D,1503.93920898,1566.20666504
1092,D,1561.24389648,1585.3079834
1093,W,1451.89318848,1488.41455078
1094,W,1662.67236328,1567.38891602
1095,L,1646.83532715,1559.1887207
1096,W,1588.02612305,1481.32214355
1097,W,1648.7175293,1517.34240723
1098,W,1612.38671875,1867.38537598
1099,D,1603.52416992,1580.58630371
1100,D,1565.83508301,1635.29406738
1101,L,1573.2911377,1560.51745605
1102,D,1473.5526123,1459.71032715
1103,D,1854.43530273,1595.7956543
1104,L,1586.0345459,1557.12353516
1105,L,1582.69689941,1654.28308105
1106,D,1711.890625,1672.93774414
1107,D,1625.33666992,1504.31079102
1108,W,1570.7298584,1480.59741211
1109,D,1511.77685547,1601.41357422
1110,L,1661.69372559,1620.7779541
1111,D,1508.86950684,1512.91442871
1112,L,1570.26318359,1847.29931641
1113,W,1461.58679199,1568.5255127
1114,W,1472.30200195,1566.35571289
1115,D,1602.93164062,1579.02526855
1116,W,1574.63256836,1575.28625488
1117,W,1675.44189453,1563.54541016
1118,L,1634.77331543,1709.38647461
1119,D,1600.27600098,1471.67614746
1120,W,1568.60791016,1507.62512207
1121,L,1559.20031738,1558.69494629
1122,D,1476.3840332,1581.31103516
1123,W,1679.7869873,1567.31738281
1124,W,1721.77990723,1471.4173584
1125,D,1631.36486816,1581.05200195
1126,W,1850.24523926,1481.5098877
1127,W,1651.10668945,1600.90478516
1128,L,1557.14794922,1595.5682373
1129,L,1514.15869141,1622.37988281
1130,W,1499.98205566,1477.93395996
1131,D,1557.74072266,1660.95922852
1132,L,1467.29858398,1549.67407227
1133,W,1479.48083496,1502.64306641
1134,W,1633.89550781,1628.53845215
1135,L,1583.87854004,1545.50183105
1136,W,1591.05224609,1576.25109863
1137,L,1579.76098633,1725.89880371
1138,W,1568.22119141,1852.27416992
1139,W,1607.21435547,1689.36364746
1140,L,1568.40368652,1732.63659668
1141,W,1560.62194824,1558.47729492
1142,D,1512.40820312,1496.64343262
1143,L,1501.94641113,1660.82617188
1144,L,1641.88110352,1588.90270996
1145,L,1623.30114746,1621.10742188
1146,W,1601.64782715,1507.68310547
1147,W,1678.21862793,1574.78918457
1148,W,1834.34082031,1575.7713623
1149,D,1560.93920898,1527.1673584
1150,W,1741.73449707,1570.63000488
1151,W,1503.25048828,1682.99023438
1152,D,1549.11193848,1614.17932129
1153,W,1529.8840332,1559.94836426
1154,D,1570.66015625,1626.83862305
1155,L,1572.87512207,1606.72302246
1156,W,1498.90405273,1496.90563965
1157,D,1604.58776855,1559.70715332
1158,D,1666.50952148,1510.79016113
1159,W,1630.87182617,1837.87963867
1160,L,1517.29711914,1573.31896973
1161,W,1565.56811523,1545.35241699
1162,W,1518.64416504,1604.38720703
1163,L,1492.65112305,1552.02636719
1164,D,1549.49401855,1566.85852051
1165,W,1828.64782715,1508.17260742
1166,L,1571.49291992,1645.11755371
1167,W,1616.27893066,1751.8104248
1168,W,1673.9576416,1663.66955566
1169,L,1617.75366211,1629.19384766
1170,L,1530.07214355,1826.87365723
1171,W,1571.86621094,1476.90368652
1172,D,1737.1595459,1558.79162598
1173,W,1577.00012207,1621.94775391
1174,W,1563.41821289,1523.11828613
1175,W,1500.96459961,1504.63391113
1176,W,1633.87304688,1647.90942383
1177,W,1590.9309082,1680.7355957
1178,L,1651.17431641,1604.09228516
1179,D,1544.68041992,1543.95227051
1180,D,1494.78771973,1731.33740234
1181,W,1667.9666748,1578.31420898
1182,W,1564.61376953,1526.21130371
1183,D,1513.31066895,1640.26647949
1184,D,1470.45568848,1573.22583008
1185,W,1613.94824219,1615.00024414
1186,W,1830.73461914,1543.10925293
1187,L,1545.5234375,1640.80224609
1188,W,1584.99951172,1603.6998291
1189,D,1640.98022461,1510.81066895
1190,W,1538.92175293,1589.69470215
1191,D,1570.37854004,1512.84655762
1192,D,1645.11975098,1618.28637695
1193,L,1515.29638672,1497.04431152
1194,W,1605.51196289,1469.31762695
1195,W,1569.21374512,1513.07080078
1196,D,1593.85473633,1536.05578613
1197,W,1571.08300781,1626.52062988
1198,L,1720.5423584,1840.80505371
1199,D,1632.64221191,1665.59155273
1200,W,1539.14916992,1609.31311035
1201,D,1465.51660156,1642.85302734
1202,L,1507.02575684,1567.29211426
1203,D,1515.9329834,1714.48840332
1204,W,1666.1295166,1547.0246582
1205,W,1620.55322266,1574.54492188
1206,W,1581.59179688,1632.10424805
1207,L,1846.85913086,1590.76135254
1208,L,1612.30688477,1505.31506348
1209,L,1507.73974609,1585.29675293
1210,W,1551.28649902,1519.87683105
1211,D,1595.89038086,1495.68310547
1212,L,1578.63464355,1825.82299805
1213,L,1710.54455566,1589.68701172
1214,D,1517.40625,1497.14611816
1215,D,1597.17578125,1671.82275391
1216,L,1611.79748535,1468.96228027
1217,D,1639.40734863,1624.00891113
1218,L,1568.98706055,1600.21569824
1219,W,1541.33154297,1626.11108398
1220,W,1504.07177734,1641.95275879
1221,W,1513.94909668,1519.77832031
1222,W,1486.19213867,1554.7512207
1223,W,1621.37097168,1565.8939209
1224,W,1606.24682617,1602.25219727
1225,W,1837.67712402,1596.18139648
1226,L,1503.45361328,1579.46923828
1227,D,1669.96130371,1564.97143555
1228,W,1613.54553223,1720.34326172
1229,L,1624.74145508,1603.24731445
1230,L,1595.44274902,1841.94641113
1231,L,1591.9119873,1523.70507812
1232,D,1711.01135254,1494.73291016
1233,W,1510.0222168,1613.05627441
1234,D,1569.25854492,1518.74572754
1235,W,1613.30615234,1629.04418945
1236,W,1492.7800293,1665.67407227
1237,W,1558.22070312,1614.68249512
1238,L,1590.14282227,1622.87744141
1239,W,1627.27880859,1546.21044922
1240,L,1601.48083496,1564.35046387
1241,W,1532.85424805,1499.18969727
1242,W,1654.39050293,1579.55163574
1243,W,1697.99511719,1517.59008789
1244,D,1619.78356934,1578.75524902
1245,D,1618.5592041,1564.4206543
1246,W,1537.3717041,1587.19775391
1247,W,1860.70288086,1632.11010742
1248,D,1623.24865723,1519.57617188
1249,W,1593.1796875,1502.10351562
1250,W,1490.71557617,1865.2166748
1251,W,1523.72216797,1541.32849121
1252,W,1581.27514648,1545.58898926
1253,W,1627.59631348,1663.31970215
1254,D,1513.3302002,1617.26379395
1255,L,1497.36694336,1702.25500488
1256,W,1570.62243652,1591.06408691
1257,W,1578.98046875,1615.68945312
1258,W,1619.10266113,1574.76708984
1259,D,1589.99572754,1580.93457031
1260,W,1569.06896973,1505.88696289
1261,L,1534.00402832,1852.7902832
1262,D,1649.89343262,1514.68884277
1263,D,1604.42321777,1587.02160645
1264,W,1539.59130859,1567.16479492
1265,W,1635.01501465,1717.9876709
1266,W,1615.65405273,1492.92956543
1267,L,1580.50097656,1622.44580078
1268,W,1590.69433594,1530.79553223
1269,W,1855.24658203,1644.94665527
1270,L,1523.21142578,1552.2734375
1271,W,1589.02575684,1554.48278809
1272,D,1531.54772949,1572.01879883
1273,W,1500.6907959,1598.27844238
1274,W,1709.30493164,1588.21191406
1275,D,1519.63549805,1602.41906738
1276,W,1582.71826172,1574.26525879
1277,D,1630.92785645,1622.61755371
1278,L,1485.96618652,1643.69775391
1279,W,1643.37011719,1523.37072754
1280,W,1627.9798584,1502.16503906
1281,W,1616.48913574,1497.98254395
1282,W,1576.32824707,1587.0098877
1283,D,1540.78027344,1512.67382812
1284,D,1593.66259766,1581.40515137
1285,L,1561.78405762,1695.84753418
1286,W,1564.47753906,1470.57556152
1287,W,1574.72583008,1619.34130859
1288,L,1577.0345459,1647.35437012
1289,W,1583.29016113,1538.45947266
1290,W,1519.38635254,1555.88012695
1291,L,1701.75146484,1631.90893555
1292,D,1498.23596191,1622.3404541
1293,L,1514.99462891,1582.59033203
1294,W,1853.04943848,1569.10339355
1295,W,1611.47680664,1586.3034668
1296,L,1465.9498291,1559.85998535
1297,W,1643.11047363,1536.26062012
1298,L,1524.79736328,1690.54992676
1299,W,1566.85644531,1492.13122559
1300,L,1620.36303711,1855.44360352
1301,W,1575.83691406,1507.3260498
1302,W,1590.25891113,1566.29614258
1303,W,1539.00598145,1458.95336914
1304,W,1658.09277344,1596.95227051
1305,W,1566.70922852,1500.21337891
1306,W,1591.77758789,1621.94335938
1307,W,1649.2857666,1619.12365723
1308,D,1487.75,1499.13928223
1309,D,1564.39221191,1579.50549316
1310,D,1536.10961914,1588.94641113
1311,D,1502.484375,1669.60461426
1312,L,1518.74987793,1576.05114746
1313,L,1456.26098633,1606.45727539
1314,L,1593.70837402,1549.96606445
1315,L,1706.36071777,1614.06750488
1316,L,1611.04284668,1867.95397949
1317,W,1580.83642578,1655.15209961
1318,D,1500.57519531,1505.43066406
1319,W,1666.6583252,1510.57385254
1320,W,1613.25732422,1535.85668945
1321,L,1584.22729492,1563.0612793
1322,W,1589.19946289,1450.42285156
1323,W,1874.86633301,1486.31396484
1324,D,1612.29541016,1694.6138916
1325,W,1625.81433105,1582.89538574
1326,W,1560.77905273,1604.13049316
1327,L,1631.4152832,1671.17114258
1328,L,1484.79223633,1622.98669434
1329,D,1573.3494873,1595.48632812
1330,L,1577.29443359,1693.90649414
1331,W,1506.94006348,1568.45214844
1332,W,1506.06103516,1613.00292969
1333,L,1444.13598633,1526.12719727
1334,W,1499.06591797,1638.27355957
1335,D,1876.38806152,1597.71496582
1336,L,1596.45739746,1573.93908691
1337,L,1605.21252441,1868.89050293
1338,D,1478.71264648,1599.70568848
1339,L,1519.35827637,1622.90881348
1340,D,1596.55932617,1629.78063965
1341,L,1599.60900879,1560.30981445
1342,W,1539.05029297,1480.48803711
1343,D,1679.6776123,1572.27648926
1344,W,1629.06640625,1509.28710938
1345,L,1597.93017578,1515.08239746
1346,W,1581.89733887,1512.4864502
1347,L,1628.05236816,1874.49401855
1348,W,1700.54321289,1431.21289062
1349,L,1588.49902344,1570.65771484
1350,W,1630.48718262,1578.31176758
1351,D,1475.24804688,1428.15673828
1352,L,1576.72265625,1586.06518555
1353,W,1505.31274414,1544.2902832
1354,W,1507.5645752,1584.7512207
1355,W,1879.57019043,1633.04077148
1356,L,1575.16760254,1622.97619629
1357,D,1580.84509277,1675.23132324
1358,W,1526.9473877,1586.81921387
1359,W,1595.8527832,1703.59924316
1360,W,1572.81396484,1560.20715332
1361,W,1631.23010254,1636.00158691
1362,L,1572.79736328,1884.09729004
1363,D,1531.03137207,1581.97460938
1364,D,1694.14794922,1472.37194824
1365,D,1628.5135498,1538.59143066
1366,W,1519.50183105,1518.5715332
1367,D,1602.58081055,1605.30407715
1368,L,1575.1751709,1674.10192871
1369,L,1431.03295898,1566.91381836
1370,L,1553.97399902,1637.99438477
1371,L,1479.00219727,1579.04699707
1372,D,1509.21325684,1570.1583252
1373,W,1683.87390137,1425.09790039
1374,L,1542.54980469,1582.10705566
1375,L,1606.81286621,1528.86022949
1376,D,1629.23730469,1530.89892578
1377,W,1624.55529785,1565.40319824
1378,W,1886.73632812,1687.5177002
1379,W,1572.84887695,1601.07189941
1380,W,1585.89819336,1629.92004395
1381,D,1472.15100098,1890.39257812
1382,D,1590.68847656,1509.41796875
1383,D,1569.95349121,1533.96838379
1384,W,1545.02954102,1543.56628418
1385,L,1423.16137695,1590.64343262
1386,W,1535.01855469,1560.03833008
1387,L,1648.40209961,1685.8104248
1388,D,1683.8614502,1585.84741211
1389,W,1588.07336426,1625.11767578
1390,L,1534.86999512,1678.15649414
1391,D,1596.42102051,1540.68212891
1392,W,1535.28466797,1620.47290039
1393,D,1511.49438477,1592.0925293
1394,W,1638.29675293,1414.13098145
1395,L,1692.6628418,1565.79907227
1396,D,1588.29956055,1478.33862305
1397,W,1876.59179688,1585.35925293
1398,D,1551.12194824,1594.25305176
1399,W,1615.68505859,1550.05834961
1400,L,1547.37866211,1677.60131836
1401,D,1593.83825684,1597.01489258
1402,L,1485.2623291,1529.42407227
1403,L,1546.32373047,1547.00610352
1404,W,1613.94873047,1586.57312012
1405,W,1880.83984375,1514.94592285
1406,L,1412.58227539,1623.56213379
1407,D,1586.30847168,1595.97668457
1408,W,1695.76293945,1553.55737305
1409,L,1586.05786133,1645.04272461
1410,D,1683.47241211,1476.94909668
1411,W,1556.42944336,1578.27392578
1412,W,1512.87109375,1406.61755371
1413,W,1537.73742676,1541.50756836
1414,W,1597.05395508,1592.52270508
1415,W,1598.33044434,1536.90039062
1416,W,1652.82678223,1700.96435547
1417,D,1548.3560791,1585.2310791
1418,W,1629.52685547,1624.52490234
1419,D,1590.54956055,1572.02880859
1420,D,1697.84985352,1614.38439941
1421,D,1682.20458984,1590.7611084
1422,D,1549.59997559,1608.7097168
1423,D,1572.56872559,1536.32006836
1424,D,1539.5390625,1580.9440918
1425,D,1608.80493164,1488.11108398
1426,D,1552.9317627,1665.83532715
1427,D,1649.56152344,1522.28674316
1428,D,1407.09606934,1901.07177734
1429,D,1590.7611084,1407.09606934
1430,D,1572.02880859,1697.84985352
1431,D,1536.32006836,1539.5390625
1432,D,1522.28674316,1608.80493164
1433,D,1665.83532715,1488.11108398
1434,D,1682.20458984,1549.59997559
1435,D,1614.38439941,1572.56872559
1436,D,1608.7097168,1552.9317627
1437,D,1901.07177734,1649.56152344
1438,D,1580.9440918,1590.54956055
1439,D,1488.11108398,1608.7097168
1440,D,1590.54956055,1665.83532715
1441,D,1697.84985352,1536.32006836
1442,D,1549.59997559,1572.02880859
1443,D,1572.56872559,1580.9440918
1444,D,1539.5390625,1901.07177734
1445,D,1608.80493164,1682.20458984
1446,D,1552.9317627,1522.28674316
1447,D,1649.56152344,1590.7611084
1448,D,1407.09606934,1614.38439941
